League Id,Date,Home,Score Home,Away,Score Away,Type,Played,Overtime,Shootout,Game Id
0,2004-1-31,22,0,18,1,Regular Season,1,0,0,789
0,2004-1-31,3,4,28,2,Regular Season,1,0,0,788
0,2004-1-31,20,4,31,5,Regular Season,1,1,0,783
0,2004-1-31,29,1,33,3,Regular Season,1,0,0,787
0,2004-1-31,15,4,14,0,Regular Season,1,0,0,785
0,2004-1-31,17,1,10,1,Regular Season,1,1,0,777
0,2004-1-31,34,5,35,1,Regular Season,1,0,0,778
0,2004-1-31,9,3,24,0,Regular Season,1,0,0,779
0,2004-1-31,32,3,27,2,Regular Season,1,0,0,782
0,2004-1-31,23,1,11,1,Regular Season,1,1,0,780
0,2004-1-31,0,4,5,2,Regular Season,1,0,0,781
0,2004-2-1,0,2,8,0,Regular Season,1,0,0,792
0,2004-2-1,19,3,30,0,Regular Season,1,0,0,791
0,2004-2-1,5,5,15,2,Regular Season,1,0,0,790
0,2004-2-2,26,2,34,0,Regular Season,1,0,0,797
0,2004-2-2,14,0,29,2,Regular Season,1,0,0,796
0,2004-2-2,10,2,18,2,Regular Season,1,1,0,795
0,2004-2-2,35,5,16,3,Regular Season,1,0,0,794
0,2004-2-2,23,0,30,0,Regular Season,1,1,0,793
0,2004-2-3,15,3,0,1,Regular Season,1,0,0,804
0,2004-2-3,27,2,31,4,Regular Season,1,0,0,805
0,2004-2-3,3,2,8,0,Regular Season,1,0,0,806
0,2004-2-3,22,2,29,2,Regular Season,1,1,0,807
0,2004-2-3,20,4,18,2,Regular Season,1,0,0,803
0,2004-2-3,19,3,11,3,Regular Season,1,1,0,799
0,2004-2-3,32,0,9,2,Regular Season,1,0,0,802
0,2004-2-3,5,2,33,1,Regular Season,1,0,0,798
0,2004-2-3,25,1,24,3,Regular Season,1,0,0,800
0,2004-2-3,21,3,28,5,Regular Season,1,0,0,801
0,2004-2-4,23,3,16,7,Regular Season,1,0,0,809
0,2004-2-4,12,5,34,1,Regular Season,1,0,0,808
0,2004-2-4,30,1,24,2,Regular Season,1,0,0,810
0,2004-2-4,10,1,35,3,Regular Season,1,0,0,811
0,2004-2-4,14,7,22,3,Regular Season,1,0,0,812
0,2004-2-4,26,2,31,4,Regular Season,1,0,0,813
0,2004-2-5,32,4,29,1,Regular Season,1,0,0,820
0,2004-2-5,28,2,3,1,Regular Season,1,0,0,821
0,2004-2-5,27,0,26,4,Regular Season,1,0,0,822
0,2004-2-5,0,3,20,0,Regular Season,1,0,0,818
0,2004-2-5,21,4,18,3,Regular Season,1,0,0,819
0,2004-2-5,33,2,14,5,Regular Season,1,0,0,814
0,2004-2-5,17,1,5,4,Regular Season,1,0,0,815
0,2004-2-5,19,4,16,1,Regular Season,1,0,0,816
0,2004-2-5,25,2,9,4,Regular Season,1,0,0,817
0,2004-2-10,14,3,21,2,Regular Season,1,0,0,829
0,2004-2-10,29,1,3,2,Regular Season,1,0,0,831
0,2004-2-10,28,2,16,3,Regular Season,1,0,0,828
0,2004-2-10,15,2,5,6,Regular Season,1,0,0,830
0,2004-2-10,17,2,27,0,Regular Season,1,0,0,823
0,2004-2-10,19,2,33,0,Regular Season,1,0,0,824
0,2004-2-10,35,2,11,2,Regular Season,1,1,0,827
0,2004-2-10,25,2,20,1,Regular Season,1,1,0,825
0,2004-2-10,31,2,0,2,Regular Season,1,1,0,826
0,2004-2-11,23,3,33,0,Regular Season,1,0,0,836
0,2004-2-11,30,3,26,2,Regular Season,1,1,0,837
0,2004-2-11,21,5,10,3,Regular Season,1,0,0,838
0,2004-2-11,18,2,19,3,Regular Season,1,0,0,839
0,2004-2-11,34,0,11,3,Regular Season,1,0,0,832
0,2004-2-11,9,1,27,4,Regular Season,1,0,0,835
0,2004-2-11,8,4,32,6,Regular Season,1,0,0,833
0,2004-2-11,12,2,20,4,Regular Season,1,0,0,834
0,2004-2-12,28,4,5,1,Regular Season,1,0,0,843
0,2004-2-12,29,3,0,4,Regular Season,1,1,0,845
0,2004-2-12,3,2,34,0,Regular Season,1,0,0,846
0,2004-2-12,16,4,25,1,Regular Season,1,0,0,844
0,2004-2-12,31,1,15,4,Regular Season,1,0,0,841
0,2004-2-12,24,2,22,3,Regular Season,1,1,0,840
0,2004-2-12,10,1,14,2,Regular Season,1,1,0,842
0,2004-2-13,26,1,20,2,Regular Season,1,0,0,851
0,2004-2-13,32,2,22,4,Regular Season,1,0,0,850
0,2004-2-13,18,5,33,1,Regular Season,1,0,0,852
0,2004-2-13,17,5,11,3,Regular Season,1,0,0,847
0,2004-2-13,35,4,23,1,Regular Season,1,0,0,849
0,2004-2-13,19,0,30,5,Regular Season,1,0,0,848
0,2004-2-14,16,3,15,1,Regular Season,1,0,0,860
0,2004-2-14,14,1,10,0,Regular Season,1,0,0,858
0,2004-2-14,29,2,31,3,Regular Season,1,1,0,861
0,2004-2-14,18,4,30,1,Regular Season,1,0,0,863
0,2004-2-14,3,4,17,2,Regular Season,1,0,0,862
0,2004-2-14,26,0,12,3,Regular Season,1,0,0,859
0,2004-2-14,34,4,27,1,Regular Season,1,0,0,853
0,2004-2-14,9,1,25,3,Regular Season,1,0,0,855
0,2004-2-14,8,1,5,2,Regular Season,1,0,0,854
0,2004-2-14,21,3,24,1,Regular Season,1,0,0,856
0,2004-2-14,28,4,0,2,Regular Season,1,0,0,857
0,2004-2-15,32,3,23,1,Regular Season,1,0,0,867
0,2004-2-15,21,0,11,3,Regular Season,1,0,0,866
0,2004-2-15,8,7,22,0,Regular Season,1,0,0,864
0,2004-2-15,35,3,19,3,Regular Season,1,1,0,865
0,2004-2-16,10,0,28,2,Regular Season,1,0,0,875
0,2004-2-16,30,0,12,1,Regular Season,1,0,0,873
0,2004-2-16,14,3,27,2,Regular Season,1,0,0,876
0,2004-2-16,16,3,26,0,Regular Season,1,0,0,878
0,2004-2-16,15,3,3,3,Regular Season,1,1,0,877
0,2004-2-16,20,4,11,1,Regular Season,1,0,0,874
0,2004-2-16,17,1,33,1,Regular Season,1,1,0,868
0,2004-2-16,34,0,32,0,Regular Season,1,1,0,870
0,2004-2-16,24,2,31,0,Regular Season,1,0,0,869
0,2004-2-16,25,3,18,3,Regular Season,1,1,0,871
0,2004-2-16,9,1,23,0,Regular Season,1,0,0,872
0,2004-2-17,22,1,28,3,Regular Season,1,0,0,883
0,2004-2-17,3,1,5,3,Regular Season,1,0,0,882
0,2004-2-17,29,3,14,2,Regular Season,1,0,0,881
0,2004-2-17,21,2,35,1,Regular Season,1,0,0,880
0,2004-2-17,0,6,33,0,Regular Season,1,0,0,879
0,2004-2-18,32,5,27,0,Regular Season,1,0,0,889
0,2004-2-18,20,7,15,1,Regular Season,1,0,0,890
0,2004-2-18,11,1,12,2,Regular Season,1,0,0,887
0,2004-2-18,30,1,34,4,Regular Season,1,0,0,888
0,2004-2-18,25,1,23,1,Regular Season,1,1,0,885
0,2004-2-18,17,2,31,0,Regular Season,1,0,0,884
0,2004-2-18,9,9,26,4,Regular Season,1,0,0,886
0,2004-2-19,14,2,5,0,Regular Season,1,0,0,897
0,2004-2-19,22,0,21,5,Regular Season,1,0,0,899
0,2004-2-19,28,3,33,2,Regular Season,1,0,0,896
0,2004-2-19,16,4,29,2,Regular Season,1,0,0,898
0,2004-2-19,24,0,3,2,Regular Season,1,0,0,891
0,2004-2-19,8,5,27,3,Regular Season,1,0,0,892
0,2004-2-19,10,0,20,4,Regular Season,1,0,0,895
0,2004-2-19,35,3,18,0,Regular Season,1,0,0,893
0,2004-2-19,0,2,19,2,Regular Season,1,1,0,894
0,2004-2-20,15,0,31,6,Regular Season,1,0,0,905
0,2004-2-20,30,6,32,4,Regular Season,1,0,0,903
0,2004-2-20,26,4,34,2,Regular Season,1,0,0,904
0,2004-2-20,17,3,29,6,Regular Season,1,0,0,900
0,2004-2-20,9,1,16,0,Regular Season,1,0,0,902
0,2004-2-20,12,1,25,1,Regular Season,1,1,0,901
0,2004-2-21,14,5,33,1,Regular Season,1,0,0,912
0,2004-2-21,26,2,32,2,Regular Season,1,1,0,913
0,2004-2-21,3,4,0,0,Regular Season,1,0,0,914
0,2004-2-21,28,4,19,2,Regular Season,1,0,0,911
0,2004-2-21,23,2,18,3,Regular Season,1,0,0,907
0,2004-2-21,24,0,5,3,Regular Season,1,0,0,906
0,2004-2-21,10,0,21,3,Regular Season,1,0,0,910
0,2004-2-21,22,2,31,3,Regular Season,1,0,0,915
0,2004-2-21,20,5,17,4,Regular Season,1,0,0,909
0,2004-2-21,11,5,34,3,Regular Season,1,0,0,908
0,2004-2-22,8,0,16,2,Regular Season,1,0,0,916
0,2004-2-22,15,4,28,2,Regular Season,1,0,0,920
0,2004-2-22,21,4,19,2,Regular Season,1,0,0,919
0,2004-2-22,35,3,25,3,Regular Season,1,1,0,918
0,2004-2-22,12,2,30,1,Regular Season,1,0,0,917
0,2004-2-23,27,1,34,2,Regular Season,1,0,0,926
0,2004-2-23,22,5,29,0,Regular Season,1,0,0,928
0,2004-2-23,26,2,30,2,Regular Season,1,1,0,925
0,2004-2-23,3,0,24,0,Regular Season,1,1,0,927
0,2004-2-23,10,3,0,1,Regular Season,1,0,0,924
0,2004-2-23,23,2,9,0,Regular Season,1,0,0,922
0,2004-2-23,5,3,31,4,Regular Season,1,0,0,921
0,2004-2-23,11,6,32,0,Regular Season,1,0,0,923
0,2004-2-24,18,2,9,6,Regular Season,1,0,0,933
0,2004-2-24,14,2,8,1,Regular Season,1,0,0,932
0,2004-2-24,20,3,5,4,Regular Season,1,1,0,931
0,2004-2-24,0,3,28,6,Regular Season,1,0,0,930
0,2004-2-24,25,3,19,0,Regular Season,1,0,0,929
0,2004-2-25,26,4,15,5,Regular Season,1,0,0,940
0,2004-2-25,22,5,24,3,Regular Season,1,0,0,941
0,2004-2-25,30,4,23,2,Regular Season,1,0,0,938
0,2004-2-25,21,4,17,3,Regular Season,1,0,0,939
0,2004-2-25,33,3,29,2,Regular Season,1,0,0,934
0,2004-2-25,34,2,8,1,Regular Season,1,0,0,935
0,2004-2-25,31,1,3,1,Regular Season,1,1,0,937
0,2004-2-25,12,2,11,0,Regular Season,1,0,0,936
0,2004-2-26,28,3,14,0,Regular Season,1,0,0,947
0,2004-2-26,29,4,3,2,Regular Season,1,0,0,948
0,2004-2-26,18,1,27,6,Regular Season,1,0,0,949
0,2004-2-26,20,1,10,2,Regular Season,1,0,0,946
0,2004-2-26,19,1,9,4,Regular Season,1,0,0,943
0,2004-2-26,5,4,0,1,Regular Season,1,0,0,942
0,2004-2-26,32,3,35,3,Regular Season,1,1,0,945
0,2004-2-26,25,4,16,1,Regular Season,1,0,0,944
0,2004-2-27,31,5,22,2,Regular Season,1,0,0,953
0,2004-2-27,21,5,33,2,Regular Season,1,0,0,954
0,2004-2-27,27,5,15,0,Regular Season,1,0,0,956
0,2004-2-27,26,2,23,3,Regular Season,1,0,0,955
0,2004-2-27,17,5,20,3,Regular Season,1,0,0,950
0,2004-2-27,12,4,35,3,Regular Season,1,0,0,952
0,2004-2-27,8,5,34,6,Regular Season,1,1,0,951
0,2004-2-28,29,4,22,3,Regular Season,1,0,0,963
0,2004-2-28,3,0,21,5,Regular Season,1,0,0,964
0,2004-2-28,18,4,16,3,Regular Season,1,0,0,965
0,2004-2-28,28,1,17,1,Regular Season,1,1,0,962
0,2004-2-28,11,4,30,1,Regular Season,1,0,0,959
0,2004-2-28,5,1,14,7,Regular Season,1,0,0,957
0,2004-2-28,34,2,25,1,Regular Season,1,0,0,958
0,2004-2-28,32,3,10,2,Regular Season,1,0,0,961
0,2004-2-28,0,2,24,2,Regular Season,1,1,0,960
0,2004-2-29,35,4,24,2,Regular Season,1,0,0,972
0,2004-2-29,20,1,15,2,Regular Season,1,0,0,973
0,2004-2-29,27,0,16,4,Regular Season,1,0,0,974
0,2004-2-29,30,1,11,5,Regular Season,1,0,0,971
0,2004-2-29,12,2,23,1,Regular Season,1,0,0,969
0,2004-2-29,33,2,10,0,Regular Season,1,0,0,966
0,2004-2-29,19,2,26,0,Regular Season,1,0,0,967
0,2004-2-29,8,4,31,1,Regular Season,1,0,0,968
0,2004-2-29,9,4,14,1,Regular Season,1,0,0,970
0,2004-3-1,32,4,8,3,Regular Season,1,1,0,977
0,2004-3-1,0,0,21,1,Regular Season,1,0,0,976
0,2004-3-1,25,5,29,0,Regular Season,1,0,0,975
0,2004-3-2,15,2,20,4,Regular Season,1,0,0,981
0,2004-3-2,16,1,19,4,Regular Season,1,0,0,982
0,2004-3-2,22,2,31,1,Regular Season,1,0,0,984
0,2004-3-2,3,4,5,3,Regular Season,1,0,0,983
0,2004-3-2,24,0,34,1,Regular Season,1,0,0,978
0,2004-3-2,10,4,33,0,Regular Season,1,0,0,980
0,2004-3-2,23,2,26,0,Regular Season,1,0,0,979
0,2004-3-3,30,1,35,2,Regular Season,1,0,0,991
0,2004-3-3,14,2,32,2,Regular Season,1,1,0,992
0,2004-3-3,27,1,0,3,Regular Season,1,0,0,993
0,2004-3-3,9,0,19,1,Regular Season,1,0,0,989
0,2004-3-3,31,3,21,4,Regular Season,1,0,0,990
0,2004-3-3,8,1,29,3,Regular Season,1,0,0,986
0,2004-3-3,17,1,28,3,Regular Season,1,0,0,985
0,2004-3-3,25,5,18,1,Regular Season,1,0,0,987
0,2004-3-3,12,5,34,0,Regular Season,1,0,0,988
0,2004-3-4,3,1,20,2,Regular Season,1,0,0,998
0,2004-3-4,16,3,23,0,Regular Season,1,0,0,997
0,2004-3-4,15,2,32,0,Regular Season,1,0,0,996
0,2004-3-4,11,4,35,1,Regular Season,1,0,0,995
0,2004-3-4,5,4,10,3,Regular Season,1,0,0,994
0,2004-3-5,10,2,22,4,Regular Season,1,0,0,1004
0,2004-3-5,26,0,0,4,Regular Season,1,0,0,1006
0,2004-3-5,29,1,21,2,Regular Season,1,0,0,1007
0,2004-3-5,9,3,18,2,Regular Season,1,0,0,1003
0,2004-3-5,14,1,28,4,Regular Season,1,0,0,1005
0,2004-3-5,33,6,24,3,Regular Season,1,0,0,999
0,2004-3-5,8,1,30,2,Regular Season,1,0,0,1000
0,2004-3-5,12,3,19,2,Regular Season,1,1,0,1002
0,2004-3-5,25,2,27,1,Regular Season,1,0,0,1001
0,2004-3-6,28,3,32,2,Regular Season,1,0,0,1014
0,2004-3-6,20,2,16,4,Regular Season,1,0,0,1013
0,2004-3-6,15,3,30,2,Regular Season,1,0,0,1015
0,2004-3-6,22,0,14,1,Regular Season,1,0,0,1017
0,2004-3-6,3,2,17,4,Regular Season,1,0,0,1016
0,2004-3-6,24,1,21,2,Regular Season,1,0,0,1009
0,2004-3-6,11,3,0,1,Regular Season,1,0,0,1012
0,2004-3-6,5,1,33,1,Regular Season,1,1,0,1008
0,2004-3-6,34,2,18,3,Regular Season,1,0,0,1010
0,2004-3-6,31,3,29,0,Regular Season,1,0,0,1011
0,2004-3-7,8,3,23,3,Regular Season,1,1,0,1019
0,2004-3-7,17,1,16,2,Regular Season,1,0,0,1018
0,2004-3-7,25,4,19,2,Regular Season,1,0,0,1020
0,2004-3-7,12,1,27,3,Regular Season,1,0,0,1021
0,2004-3-7,26,0,35,1,Regular Season,1,0,0,1023
0,2004-3-7,10,3,15,2,Regular Season,1,0,0,1022
0,2004-3-8,18,4,25,7,Regular Season,1,0,0,1027
0,2004-3-8,22,1,28,4,Regular Season,1,0,0,1028
0,2004-3-8,9,6,29,1,Regular Season,1,0,0,1025
0,2004-3-8,34,5,24,1,Regular Season,1,0,0,1024
0,2004-3-8,30,4,0,1,Regular Season,1,0,0,1026
0,2004-3-9,32,3,5,5,Regular Season,1,0,0,1033
0,2004-3-9,16,2,20,1,Regular Season,1,0,0,1036
0,2004-3-9,21,3,14,4,Regular Season,1,0,0,1032
0,2004-3-9,27,1,35,0,Regular Season,1,0,0,1035
0,2004-3-9,15,0,12,4,Regular Season,1,0,0,1034
0,2004-3-9,3,5,31,2,Regular Season,1,0,0,1037
0,2004-3-9,33,1,10,2,Regular Season,1,0,0,1029
0,2004-3-9,11,5,26,1,Regular Season,1,0,0,1031
0,2004-3-9,19,2,23,2,Regular Season,1,1,0,1030
0,2004-3-10,22,3,17,2,Regular Season,1,1,0,1042
0,2004-3-10,26,1,11,5,Regular Season,1,0,0,1040
0,2004-3-10,18,1,35,2,Regular Season,1,1,0,1041
0,2004-3-10,23,3,25,1,Regular Season,1,0,0,1039
0,2004-3-10,24,2,29,2,Regular Season,1,1,0,1038
0,2004-3-11,14,4,12,2,Regular Season,1,0,0,1048
0,2004-3-11,21,2,8,3,Regular Season,1,0,0,1047
0,2004-3-11,27,0,20,1,Regular Season,1,0,0,1049
0,2004-3-11,3,6,15,4,Regular Season,1,0,0,1051
0,2004-3-11,16,3,32,1,Regular Season,1,0,0,1050
0,2004-3-11,0,4,31,1,Regular Season,1,0,0,1046
0,2004-3-11,34,2,9,2,Regular Season,1,1,0,1044
0,2004-3-11,17,4,5,5,Regular Season,1,0,0,1043
0,2004-3-11,19,2,28,3,Regular Season,1,0,0,1045
0,2004-3-12,29,3,10,2,Regular Season,1,1,0,1056
0,2004-3-12,26,1,25,2,Regular Season,1,0,0,1055
0,2004-3-12,22,5,8,4,Regular Season,1,0,0,1057
0,2004-3-12,24,5,33,2,Regular Season,1,0,0,1052
0,2004-3-12,30,0,20,5,Regular Season,1,0,0,1054
0,2004-3-12,23,2,18,3,Regular Season,1,0,0,1053
0,2004-3-13,27,3,11,7,Regular Season,1,0,0,1065
0,2004-3-13,32,1,19,0,Regular Season,1,0,0,1063
0,2004-3-13,16,4,34,2,Regular Season,1,0,0,1066
0,2004-3-13,18,2,28,2,Regular Season,1,1,0,1068
0,2004-3-13,29,5,24,5,Regular Season,1,1,0,1067
0,2004-3-13,14,4,21,2,Regular Season,1,0,0,1064
0,2004-3-13,0,7,3,5,Regular Season,1,0,0,1062
0,2004-3-13,5,2,17,3,Regular Season,1,0,0,1059
0,2004-3-13,33,3,22,2,Regular Season,1,0,0,1058
0,2004-3-13,9,3,12,1,Regular Season,1,0,0,1060
0,2004-3-13,31,3,10,1,Regular Season,1,0,0,1061
0,2004-3-14,35,0,34,5,Regular Season,1,0,0,1074
0,2004-3-14,15,5,14,4,Regular Season,1,0,0,1075
0,2004-3-14,23,1,28,3,Regular Season,1,0,0,1072
0,2004-3-14,16,4,19,4,Regular Season,1,1,0,1076
0,2004-3-14,11,2,30,2,Regular Season,1,1,0,1073
0,2004-3-14,25,2,26,3,Regular Season,1,1,0,1070
0,2004-3-14,8,2,12,3,Regular Season,1,0,0,1069
0,2004-3-14,9,1,32,0,Regular Season,1,1,0,1071
0,2004-3-15,10,2,21,1,Regular Season,1,0,0,1079
0,2004-3-15,17,1,3,4,Regular Season,1,0,0,1078
0,2004-3-15,33,4,24,1,Regular Season,1,0,0,1077
0,2004-3-16,15,1,22,3,Regular Season,1,0,0,1087
0,2004-3-16,18,2,32,0,Regular Season,1,0,0,1090
0,2004-3-16,29,3,20,2,Regular Season,1,0,0,1088
0,2004-3-16,0,3,25,2,Regular Season,1,0,0,1085
0,2004-3-16,3,2,5,5,Regular Season,1,0,0,1089
0,2004-3-16,26,4,30,3,Regular Season,1,0,0,1086
0,2004-3-16,12,0,27,1,Regular Season,1,0,0,1080
0,2004-3-16,9,2,19,1,Regular Season,1,1,0,1081
0,2004-3-16,35,1,28,2,Regular Season,1,0,0,1084
0,2004-3-16,23,3,34,2,Regular Season,1,0,0,1082
0,2004-3-16,11,3,16,1,Regular Season,1,0,0,1083
0,2004-3-17,21,4,15,2,Regular Season,1,0,0,1095
0,2004-3-17,31,3,20,1,Regular Season,1,0,0,1093
0,2004-3-17,30,0,16,2,Regular Season,1,0,0,1094
0,2004-3-17,8,6,24,3,Regular Season,1,0,0,1092
0,2004-3-17,33,2,17,2,Regular Season,1,1,0,1091
0,2004-3-18,14,2,3,2,Regular Season,1,1,0,1101
0,2004-3-18,28,2,25,3,Regular Season,1,1,0,1100
0,2004-3-18,26,3,9,4,Regular Season,1,0,0,1102
0,2004-3-18,22,0,10,1,Regular Season,1,0,0,1104
0,2004-3-18,29,5,17,3,Regular Season,1,0,0,1103
0,2004-3-18,12,0,18,1,Regular Season,1,0,0,1098
0,2004-3-18,19,3,34,0,Regular Season,1,0,0,1097
0,2004-3-18,5,3,35,2,Regular Season,1,0,0,1096
0,2004-3-18,11,6,27,2,Regular Season,1,0,0,1099
0,2004-3-19,21,2,0,2,Regular Season,1,1,0,1109
0,2004-3-19,15,2,24,4,Regular Season,1,0,0,1111
0,2004-3-19,30,1,27,1,Regular Season,1,1,0,1108
0,2004-3-19,20,1,35,2,Regular Season,1,0,0,1110
0,2004-3-19,8,2,18,2,Regular Season,1,1,0,1106
0,2004-3-19,23,0,32,0,Regular Season,1,1,0,1107
0,2004-3-19,33,2,31,1,Regular Season,1,0,0,1105
0,2004-3-20,28,4,24,1,Regular Season,1,0,0,1118
0,2004-3-20,14,2,10,3,Regular Season,1,0,0,1119
0,2004-3-20,3,1,25,6,Regular Season,1,0,0,1120
0,2004-3-20,22,2,33,4,Regular Season,1,0,0,1121
0,2004-3-20,11,2,9,2,Regular Season,1,1,0,1116
0,2004-3-20,0,2,21,4,Regular Season,1,0,0,1117
0,2004-3-20,5,2,29,1,Regular Season,1,0,0,1112
0,2004-3-20,19,2,32,0,Regular Season,1,0,0,1113
0,2004-3-20,12,4,16,0,Regular Season,1,0,0,1114
0,2004-3-20,31,2,17,4,Regular Season,1,0,0,1115
0,2004-3-21,30,3,9,2,Regular Season,1,0,0,1123
0,2004-3-21,20,3,29,2,Regular Season,1,1,0,1124
0,2004-3-21,27,1,23,2,Regular Season,1,0,0,1126
0,2004-3-21,8,2,26,1,Regular Season,1,0,0,1122
0,2004-3-21,18,5,34,4,Regular Season,1,1,0,1127
0,2004-3-21,15,3,10,6,Regular Season,1,0,0,1125
0,2004-3-22,11,3,23,4,Regular Season,1,1,0,1129
0,2004-3-22,35,2,26,0,Regular Season,1,0,0,1130
0,2004-3-22,19,3,12,0,Regular Season,1,0,0,1128
0,2004-3-23,32,1,30,2,Regular Season,1,0,0,1135
0,2004-3-23,20,6,22,4,Regular Season,1,0,0,1136
0,2004-3-23,10,1,15,4,Regular Season,1,0,0,1137
0,2004-3-23,25,0,8,3,Regular Season,1,0,0,1133
0,2004-3-23,31,1,21,1,Regular Season,1,1,0,1134
0,2004-3-23,5,1,28,7,Regular Season,1,0,0,1131
0,2004-3-23,27,5,9,1,Regular Season,1,0,0,1138
0,2004-3-23,24,1,14,2,Regular Season,1,0,0,1132
0,2004-3-23,3,1,29,2,Regular Season,1,0,0,1139
0,2004-3-24,17,2,0,3,Regular Season,1,0,0,1141
0,2004-3-24,33,2,22,1,Regular Season,1,0,0,1140
0,2004-3-24,18,1,11,3,Regular Season,1,0,0,1145
0,2004-3-24,34,6,35,3,Regular Season,1,0,0,1142
0,2004-3-24,26,3,19,1,Regular Season,1,0,0,1144
0,2004-3-24,23,0,12,2,Regular Season,1,0,0,1143
0,2004-3-25,14,4,20,2,Regular Season,1,0,0,1152
0,2004-3-25,10,1,32,3,Regular Season,1,0,0,1151
0,2004-3-25,27,0,19,3,Regular Season,1,0,0,1153
0,2004-3-25,29,3,21,2,Regular Season,1,0,0,1155
0,2004-3-25,16,1,30,0,Regular Season,1,0,0,1154
0,2004-3-25,25,2,9,0,Regular Season,1,0,0,1149
0,2004-3-25,24,1,31,3,Regular Season,1,0,0,1147
0,2004-3-25,5,3,3,0,Regular Season,1,0,0,1146
0,2004-3-25,8,1,35,1,Regular Season,1,1,0,1148
0,2004-3-25,0,2,28,2,Regular Season,1,1,0,1150
0,2004-3-26,26,3,27,2,Regular Season,1,0,0,1160
0,2004-3-26,34,2,30,1,Regular Season,1,0,0,1158
0,2004-3-26,23,0,11,0,Regular Season,1,1,0,1159
0,2004-3-26,17,4,15,4,Regular Season,1,1,0,1157
0,2004-3-26,33,3,21,4,Regular Season,1,1,0,1156
0,2004-3-27,16,1,8,4,Regular Season,1,0,0,1169
0,2004-3-27,29,0,22,1,Regular Season,1,0,0,1170
0,2004-3-27,3,1,28,3,Regular Season,1,0,0,1171
0,2004-3-27,18,1,12,2,Regular Season,1,0,0,1172
0,2004-3-27,14,2,10,1,Regular Season,1,0,0,1167
0,2004-3-27,15,1,17,5,Regular Season,1,0,0,1168
0,2004-3-27,20,3,24,0,Regular Season,1,0,0,1166
0,2004-3-27,19,1,11,3,Regular Season,1,0,0,1162
0,2004-3-27,9,1,25,1,Regular Season,1,1,0,1163
0,2004-3-27,5,3,0,1,Regular Season,1,0,0,1161
0,2004-3-27,31,4,33,3,Regular Season,1,0,0,1164
0,2004-3-27,32,3,34,0,Regular Season,1,0,0,1165
0,2004-3-28,21,4,20,0,Regular Season,1,0,0,1176
0,2004-3-28,35,3,30,0,Regular Season,1,0,0,1175
0,2004-3-28,23,6,26,3,Regular Season,1,0,0,1174
0,2004-3-28,8,4,16,2,Regular Season,1,0,0,1173
0,2004-3-28,27,3,12,3,Regular Season,1,1,0,1177
0,2004-3-29,25,2,11,1,Regular Season,1,0,0,1179
0,2004-3-29,18,2,26,0,Regular Season,1,0,0,1184
0,2004-3-29,29,2,28,3,Regular Season,1,0,0,1182
0,2004-3-29,3,1,33,2,Regular Season,1,0,0,1183
0,2004-3-29,31,3,24,1,Regular Season,1,0,0,1181
0,2004-3-29,17,2,34,0,Regular Season,1,0,0,1178
0,2004-3-29,9,2,35,2,Regular Season,1,1,0,1180
0,2004-3-30,22,2,15,2,Regular Season,1,1,0,1189
0,2004-3-30,16,2,23,2,Regular Season,1,1,0,1188
0,2004-3-30,21,5,10,3,Regular Season,1,0,0,1186
0,2004-3-30,32,2,8,3,Regular Season,1,0,0,1187
0,2004-3-30,24,2,5,5,Regular Season,1,0,0,1185
0,2004-3-31,30,0,18,2,Regular Season,1,0,0,1195
0,2004-3-31,35,2,25,5,Regular Season,1,0,0,1196
0,2004-3-31,10,1,17,4,Regular Season,1,0,0,1198
0,2004-3-31,11,5,27,2,Regular Season,1,0,0,1194
0,2004-3-31,20,8,0,1,Regular Season,1,0,0,1197
0,2004-3-31,34,1,9,4,Regular Season,1,0,0,1190
0,2004-3-31,31,2,28,1,Regular Season,1,0,0,1193
0,2004-3-31,19,5,26,0,Regular Season,1,0,0,1191
0,2004-3-31,12,1,23,3,Regular Season,1,0,0,1192
0,2004-4-1,29,3,31,1,Regular Season,1,0,0,1203
0,2004-4-1,0,0,14,1,Regular Season,1,0,0,1201
0,2004-4-1,16,3,9,2,Regular Season,1,0,0,1202
0,2004-4-1,8,0,32,1,Regular Season,1,0,0,1200
0,2004-4-1,5,4,22,2,Regular Season,1,0,0,1199
0,2004-4-2,35,2,12,1,Regular Season,1,0,0,1209
0,2004-4-2,14,3,28,1,Regular Season,1,0,0,1210
0,2004-4-2,27,2,18,3,Regular Season,1,0,0,1211
0,2004-4-2,11,4,19,3,Regular Season,1,0,0,1208
0,2004-4-2,24,2,20,2,Regular Season,1,1,0,1206
0,2004-4-2,17,2,3,0,Regular Season,1,0,0,1205
0,2004-4-2,33,0,15,3,Regular Season,1,0,0,1204
0,2004-4-2,34,2,25,2,Regular Season,1,1,0,1207
0,2004-4-3,18,5,23,3,Regular Season,1,0,0,1219
0,2004-4-3,29,3,33,0,Regular Season,1,0,0,1218
0,2004-4-3,22,6,10,1,Regular Season,1,0,0,1220
0,2004-4-3,26,4,8,3,Regular Season,1,0,0,1217
0,2004-4-3,28,2,3,1,Regular Season,1,1,0,1216
0,2004-4-3,32,2,16,1,Regular Season,1,0,0,1215
0,2004-4-3,5,2,21,1,Regular Season,1,0,0,1212
0,2004-4-3,0,1,17,0,Regular Season,1,0,0,1214
0,2004-4-3,9,1,34,0,Regular Season,1,0,0,1213
0,2004-4-4,21,4,5,1,Regular Season,1,0,0,1226
