PlayerId,Year,TeamId,LeagueId,GP,G,A,PIM,+/-,PP G,PP A,SH G,SH A,GR,GWG,SOG,FO,FO W,HIT,GvA,TkA,SB,TOI,PPTOI,SHTOI,Fights,Fights Won
31570,2028,3796,193,2,0,0,2,2,0,0,0,0,58,0,4,0,0,2,0,1,2,1937,18,536,0,0
31570,2027,3796,193,5,2,1,26,0,0,0,0,0,50,0,8,0,0,13,5,1,11,4366,156,1020,0,0
31570,2025,3796,193,6,2,1,2,0,0,0,0,0,60,1,9,0,0,10,1,1,11,5509,328,1390,0,0
31570,2024,3797,193,5,1,2,13,1,0,1,0,0,70,0,15,0,0,8,0,3,4,4074,1839,866,1,0
31570,2023,3797,193,4,0,1,0,0,0,0,0,0,68,0,10,0,0,7,1,1,5,3565,406,906,0,0
31570,2022,3797,193,5,1,5,0,5,0,0,0,0,72,0,9,0,0,7,1,6,13,4559,598,883,0,0
35126,2025,24,0,2,0,1,0,1,0,0,0,0,55,0,0,1,0,1,0,0,0,704,0,0,0,0
35126,2024,64,1,3,0,0,0,-1,0,0,0,0,52,0,1,2,2,4,0,0,2,2016,0,279,0,0
35126,2023,191,14,3,0,0,4,-4,0,0,0,0,62,0,7,4,2,2,1,0,1,2184,783,19,0,0
35126,2022,191,14,4,0,2,0,1,0,0,0,0,69,0,5,7,3,10,0,0,3,3638,0,344,0,0
41741,2022,117,11,6,1,0,0,-5,0,0,0,0,59,0,6,15,8,4,2,3,4,4476,461,777,0,0
55987,2027,210,14,4,0,1,0,3,0,0,0,0,69,0,6,17,5,3,1,2,2,3356,487,405,0,0
55987,2026,210,14,4,1,2,0,0,0,0,0,0,65,0,9,23,9,3,0,1,2,2985,267,648,0,0
55987,2025,210,14,1,0,3,0,2,0,0,0,0,76,0,2,1,0,4,1,0,2,1078,30,87,0,0
55987,2024,210,14,3,0,0,0,-2,0,0,0,0,57,0,2,1,0,2,0,1,0,1466,157,144,0,0
56433,2023,109,11,5,0,2,0,0,0,0,0,0,59,0,1,9,5,5,0,0,2,2736,111,139,0,0
6880,2029,848,7,7,0,1,0,-1,0,0,0,0,59,0,7,59,35,6,2,2,1,4361,448,193,0,0
6880,2028,848,7,6,0,5,8,8,0,1,0,0,63,0,10,51,29,6,2,0,2,4021,381,177,0,0
6880,2027,848,7,5,2,0,2,1,1,0,0,0,73,0,12,65,31,5,0,0,9,4164,520,385,0,0
6880,2026,848,7,4,3,4,4,4,0,0,0,0,76,0,10,73,39,3,3,0,0,3614,651,644,0,0
6880,2025,574,3,3,2,0,2,-2,2,0,0,0,86,1,15,70,47,8,1,3,3,2610,992,598,0,0
6880,2024,574,3,1,1,0,0,0,0,0,0,0,73,1,3,7,6,0,1,0,0,796,237,100,0,0
6880,2023,574,3,3,3,0,0,1,1,0,0,0,72,0,15,38,21,2,0,2,3,2555,216,195,0,0
6880,2022,179,14,4,2,6,4,9,0,0,0,0,80,0,17,57,39,4,0,2,2,3749,650,184,0,0
22064,2029,740,2,7,1,0,0,-6,0,0,0,0,59,1,12,0,0,8,1,1,4,6561,760,529,0,0
22064,2028,741,2,2,1,0,0,0,0,0,0,0,67,0,2,0,0,2,0,0,1,1994,315,139,0,0
22064,2027,741,2,6,0,0,4,-4,0,0,0,0,69,0,16,0,0,9,2,1,3,4845,1152,265,0,0
22064,2026,741,2,7,1,0,2,1,0,0,0,0,70,0,20,0,0,7,4,0,3,5609,1692,100,0,0
22064,2023,39,1,5,1,2,4,-1,0,1,0,0,76,0,19,0,0,6,1,3,13,4737,1310,608,0,0
22064,2022,39,1,6,1,4,11,2,1,1,0,1,77,0,17,0,0,7,4,1,8,6068,1745,809,1,0
30749,2027,187,14,2,1,0,2,1,0,0,0,0,68,0,5,0,0,4,2,2,0,1994,0,240,0,0
30749,2026,187,14,1,0,1,0,1,0,0,0,0,63,0,0,1,1,3,0,0,0,628,0,271,0,0
30749,2025,187,14,3,1,0,2,1,0,0,0,0,58,0,2,8,1,7,0,2,0,1103,0,234,0,0
30749,2024,187,14,3,2,0,4,1,0,0,0,0,59,0,7,7,0,7,1,2,2,2762,0,193,0,0
37809,2026,1095,10,3,0,0,2,2,0,0,0,0,73,0,5,49,29,4,1,2,2,2918,345,338,0,0
37809,2025,203,14,4,0,0,4,-3,0,0,0,0,63,0,6,49,24,6,1,3,4,3656,391,143,0,0
37809,2024,203,14,3,1,1,0,-1,1,1,0,0,64,0,2,45,23,2,0,1,0,2177,429,0,0,0
37809,2023,203,14,4,1,2,0,1,1,0,0,0,64,1,6,48,25,3,1,0,1,2942,609,23,0,0
37809,2022,203,14,4,0,1,0,-3,0,0,0,0,65,0,1,43,22,5,0,0,2,2563,544,0,0,0
44930,2022,179,14,2,0,0,0,4,0,0,0,0,73,0,6,0,0,1,0,0,6,1944,0,62,0,0
44930,2023,179,14,3,0,1,0,-1,0,0,0,0,67,0,5,0,0,5,0,1,6,2941,83,280,0,0
44930,2024,179,14,3,0,2,4,-6,0,0,0,0,67,0,4,0,0,5,0,5,7,3214,580,323,0,0
56019,2026,220,14,1,0,0,0,3,0,0,0,0,73,0,4,0,0,0,0,2,2,989,17,109,0,0
56019,2025,220,14,1,0,0,0,-1,0,0,0,0,65,0,1,0,0,1,0,0,1,958,209,136,0,0
56019,2024,220,14,1,0,0,0,-1,0,0,0,0,66,0,2,0,0,1,0,0,1,969,0,86,0,0
56019,2023,220,14,2,0,1,0,1,0,0,0,0,68,0,5,0,0,3,0,2,2,1639,402,143,0,0
59945,2023,876,4,5,0,0,0,-1,0,0,0,0,54,0,3,0,0,0,0,0,2,2038,0,0,0,0
146140,2029,95,12,7,4,4,14,1,1,1,0,0,68,1,17,96,49,5,0,0,2,5786,1099,0,2,0
146140,2028,95,12,6,0,4,10,-1,0,4,0,0,69,0,14,83,44,8,1,2,1,4200,1323,0,2,0
146140,2027,95,12,7,1,7,16,1,1,2,0,0,66,0,15,104,45,6,0,0,3,4180,1786,0,2,0
146140,2026,95,12,7,1,0,0,-3,0,0,0,0,54,0,4,93,37,4,0,2,3,6053,447,91,0,0
146140,2025,107,12,7,0,0,2,-4,0,0,0,0,51,0,5,33,16,0,2,0,0,4532,157,0,0,0
146197,2028,121,11,7,0,0,6,-2,0,0,0,0,60,0,10,0,0,6,3,0,5,6353,1029,443,0,0
146197,2027,121,11,6,1,1,2,0,0,0,0,1,59,0,8,0,0,3,1,1,2,5438,325,261,0,0
146218,2028,124,11,7,0,3,4,-1,0,0,0,0,54,0,7,7,3,10,2,1,1,5234,232,533,0,0
146218,2027,124,11,7,1,3,2,2,0,0,0,2,58,0,8,11,1,3,1,0,8,3749,12,923,0,0
146218,2025,110,11,7,1,4,0,3,0,0,0,0,54,0,4,1,1,0,3,0,2,2981,0,152,0,0
151358,2029,106,12,7,0,3,5,-6,0,3,0,0,62,0,9,0,0,12,0,3,13,7027,860,1027,1,0
151358,2028,96,12,6,0,2,2,1,0,0,0,0,62,0,8,0,0,8,3,5,12,5114,138,882,0,0
151358,2027,96,12,3,1,0,0,3,0,0,0,0,62,0,6,0,0,4,1,0,10,2974,0,613,0,0
146224,2028,116,11,7,0,2,2,2,0,2,0,0,58,0,11,0,0,7,3,0,2,4919,763,0,0,0
146224,2027,110,11,5,3,0,0,6,0,0,0,0,60,1,8,0,0,0,3,1,2,3152,430,29,0,0
146237,2028,133,13,7,2,7,25,5,0,0,0,0,67,0,9,88,32,19,1,2,7,5409,85,729,1,0
146237,2027,133,13,7,0,3,10,-4,0,0,0,0,56,0,7,77,21,22,2,1,3,5686,27,1100,0,0
146237,2026,139,13,6,0,1,6,-2,0,0,0,0,64,0,6,2,0,12,1,1,2,4042,110,262,0,0
146237,2025,139,13,4,1,0,4,-4,0,0,0,0,57,0,8,1,0,7,0,0,2,3037,264,142,0,0
146318,2028,130,13,7,4,2,7,-1,0,2,1,0,60,1,11,93,37,3,2,2,6,6092,576,137,1,1
146318,2027,143,13,7,0,0,6,-1,0,0,0,0,60,0,2,36,13,2,2,1,5,4466,56,156,0,0
147554,2028,96,12,7,2,1,2,-6,1,1,0,0,67,0,10,0,0,9,2,9,17,6995,1204,1370,0,0
147554,2027,99,12,7,0,4,0,0,0,0,0,0,50,0,3,0,0,7,5,3,14,7143,53,1385,0,0
147554,2026,99,12,7,0,1,2,1,0,0,0,0,52,0,6,0,0,4,3,2,8,7130,127,785,0,0
147554,2025,99,12,7,0,1,2,1,0,0,0,0,57,0,8,0,0,5,3,3,5,6398,565,1135,0,0
147568,2028,113,11,5,0,2,2,-5,0,2,0,0,66,0,9,0,0,1,3,1,3,5111,943,688,0,0
147568,2027,113,11,5,0,0,2,-3,0,0,0,0,62,0,7,0,0,4,2,1,15,4935,245,738,0,0
147568,2026,113,11,5,1,2,2,1,0,2,0,0,65,0,13,0,0,1,2,2,3,4109,595,772,0,0
147568,2025,125,11,5,1,1,12,1,0,0,0,0,56,0,3,0,0,1,0,0,1,4084,0,455,0,0
147606,2028,111,11,6,0,3,2,-1,0,0,0,0,63,0,2,73,42,4,5,0,6,5027,54,684,0,0
147606,2027,111,11,1,0,0,2,1,0,0,0,0,78,0,2,9,4,1,0,0,1,810,304,47,0,0
147606,2026,114,11,4,2,3,4,4,0,0,0,0,75,1,12,40,20,6,1,2,2,3402,198,305,0,0
147606,2025,125,11,4,0,0,12,3,0,0,0,0,55,0,1,12,6,1,1,0,0,1527,35,36,0,0
147778,2028,135,13,6,4,2,2,5,1,0,0,0,68,2,18,13,9,8,1,1,8,4766,268,648,0,0
147778,2027,135,13,6,2,4,2,0,2,2,0,0,69,0,13,6,3,4,0,1,7,4659,1068,0,0,0
147778,2026,135,13,5,2,2,14,0,0,1,0,0,59,1,5,5,4,0,1,0,1,2896,692,16,0,0
147778,2025,135,13,3,1,2,2,0,0,1,0,0,62,1,8,1,1,1,2,0,2,2311,992,97,0,0
147851,2028,130,13,7,1,2,4,-5,1,1,0,0,64,0,13,20,9,5,0,4,7,4581,1343,253,0,0
147851,2027,130,13,7,1,2,2,0,1,0,0,0,58,0,9,5,3,4,1,2,1,3506,704,209,0,0
147851,2026,136,13,5,2,0,2,0,1,0,0,0,57,0,8,9,1,3,0,2,3,3707,41,0,0,0
147851,2025,136,13,7,0,3,2,-2,0,0,0,0,49,0,1,3,2,2,4,0,1,4248,54,0,0,0
147852,2028,129,13,6,0,0,2,-7,0,0,0,0,55,0,5,0,0,3,0,1,9,5631,234,1218,0,0
147852,2027,138,13,6,0,2,20,3,0,1,0,0,65,0,5,0,0,5,3,6,14,5769,315,1002,0,0
147852,2026,138,13,5,1,1,2,0,0,0,0,0,54,0,6,0,0,2,1,0,5,4748,118,622,0,0
147852,2025,138,13,4,0,0,0,0,0,0,0,0,51,0,3,0,0,3,0,2,1,3966,68,171,0,0
148052,2029,92,12,7,2,4,4,3,0,3,0,0,71,0,27,11,4,5,3,2,4,6690,1954,916,0,0
148052,2028,92,12,7,3,2,4,-1,2,2,0,0,63,0,17,18,8,8,4,1,0,4772,1630,158,0,0
148052,2027,98,12,7,2,1,4,1,0,0,0,0,61,0,10,20,12,11,3,0,7,5721,142,410,0,0
148052,2026,98,12,6,0,0,0,0,0,0,0,0,52,0,4,13,6,2,2,1,0,3692,63,0,0,0
148052,2025,98,12,6,0,1,2,-2,0,0,0,1,54,0,4,2,0,1,3,0,4,3500,0,174,0,0
148165,2028,89,12,7,1,0,10,1,0,0,0,0,60,0,10,0,0,9,5,1,6,6737,190,969,2,0
148165,2027,89,12,5,1,1,12,1,0,0,0,0,53,0,10,0,0,3,1,0,2,4996,38,569,2,0
148165,2026,98,12,5,0,0,8,-5,0,0,0,0,49,0,0,0,0,7,0,0,3,4469,21,791,0,0
148165,2025,98,12,2,1,0,2,0,0,0,0,0,53,0,4,0,0,1,0,0,0,1834,0,198,0,0
148299,2028,87,12,7,1,5,14,1,1,2,0,0,69,0,17,18,11,3,4,2,5,5747,1887,10,0,0
148299,2027,87,12,7,1,2,0,4,0,0,0,0,59,0,12,9,7,3,1,2,2,5205,163,194,0,0
148299,2026,87,12,4,0,1,2,-2,0,0,0,0,50,0,2,9,6,0,1,0,1,2772,0,0,0,0
148299,2025,87,12,4,0,0,2,-1,0,0,0,0,50,0,0,17,5,1,3,1,0,1760,139,127,0,0
148319,2028,91,12,3,0,0,4,0,0,0,0,0,58,0,5,9,4,3,5,0,5,1954,0,657,0,0
148319,2027,91,12,3,0,1,12,3,0,0,0,0,65,0,7,0,0,6,1,0,3,3087,0,545,0,0
148319,2026,105,12,3,0,0,12,-2,0,0,0,0,58,0,4,0,0,2,1,1,1,2587,0,206,0,0
148319,2025,90,12,5,0,2,2,-3,0,0,0,0,53,0,4,0,0,1,0,1,5,4572,0,185,0,0
148402,2028,100,12,7,1,2,14,-5,1,0,0,0,68,0,15,0,0,10,6,2,13,7176,1159,649,0,0
148402,2027,91,12,3,0,4,0,3,0,0,0,1,71,0,6,6,1,1,0,1,4,2277,127,283,0,0
148426,2029,122,11,7,2,3,12,0,1,2,0,0,72,2,17,2,2,5,1,6,2,6276,1381,323,0,0
148426,2028,122,11,6,1,3,4,-3,1,1,0,0,66,0,16,7,3,6,3,2,4,5882,811,321,0,0
148426,2027,122,11,7,1,1,10,-4,0,0,0,0,58,0,10,2,0,8,2,0,9,5609,283,0,0,0
148426,2026,122,11,7,1,0,4,-5,0,0,0,0,56,0,7,2,1,6,1,0,2,4237,295,0,0,0
148426,2025,122,11,7,0,1,2,4,0,0,0,0,58,0,5,0,0,1,0,0,1,3562,410,0,0,0
148612,2030,165,32,1,1,0,0,1,0,0,0,0,68,0,2,2,2,1,0,0,0,1175,136,0,0,0
148612,2029,165,32,7,1,1,14,-6,0,0,0,0,59,0,11,8,3,6,2,0,7,5967,736,0,0,0
148612,2028,136,13,5,0,2,12,1,0,0,0,0,64,0,8,51,25,2,0,1,0,3293,112,215,0,0
152730,2029,89,12,6,0,2,16,1,0,0,0,0,67,0,4,33,20,9,3,1,7,3248,88,1144,2,1
152730,2028,89,12,6,0,6,4,2,0,2,0,0,64,0,11,80,40,4,5,1,5,4649,536,609,0,0
152730,2027,89,12,6,0,1,0,1,0,0,0,0,60,0,5,44,20,5,1,0,6,3034,0,499,0,0
152793,2028,116,11,7,5,2,4,1,1,0,0,0,66,0,18,14,3,4,3,2,5,5899,652,177,0,0
152873,2029,117,11,7,1,1,0,-7,0,1,0,0,67,0,22,0,0,14,3,2,9,6930,1247,482,0,0
152873,2028,117,11,6,3,3,4,0,0,1,0,0,63,1,9,2,1,7,4,1,4,5904,228,1260,0,0
152873,2027,117,11,5,1,2,2,2,0,1,0,0,65,0,6,0,0,7,2,1,4,4833,33,607,0,0
152919,2029,144,13,7,0,3,0,-3,0,0,0,0,61,0,13,6,3,4,1,0,6,5659,635,115,0,0
152919,2028,144,13,7,1,1,6,0,0,0,0,0,61,0,7,12,6,4,1,0,3,3720,416,73,0,0
152954,2029,131,13,6,7,0,5,4,2,0,0,0,71,0,23,7,4,5,1,0,1,5319,1091,0,1,0
152954,2028,131,13,5,1,2,10,-1,1,1,0,0,62,1,11,0,0,4,3,0,3,2618,1296,0,2,1
14238,2026,135,13,6,0,6,4,1,0,0,0,0,66,0,13,0,0,6,1,0,6,6062,1098,709,0,0
14238,2025,135,13,7,1,1,14,1,0,0,0,0,70,0,10,0,0,10,3,1,15,6890,566,1037,0,0
14238,2024,128,13,7,1,1,10,2,0,1,0,0,70,0,8,1,0,14,4,3,5,6576,255,1061,0,0
14238,2023,140,13,3,1,0,2,-2,0,0,0,0,43,0,5,0,0,5,3,0,1,2626,95,227,0,0
153117,2028,178,14,3,0,0,14,-3,0,0,0,0,66,0,5,0,0,1,0,1,10,2692,0,120,0,0
149863,2028,114,11,7,0,0,9,6,0,0,0,0,67,0,10,0,0,12,1,4,7,6727,397,1820,1,0
149863,2027,114,11,7,2,2,0,1,0,1,1,0,61,0,13,0,0,10,1,3,2,6945,117,877,0,0
149863,2026,122,11,3,0,0,2,-4,0,0,0,0,53,0,1,0,0,3,2,2,3,3052,27,289,0,0
149921,2028,140,13,7,2,3,0,-3,2,2,0,0,67,0,8,40,16,6,0,1,2,2779,1949,28,0,0
149921,2027,140,13,4,1,1,0,1,0,0,0,0,59,0,9,26,12,1,1,0,2,2106,115,114,0,0
149998,2028,89,12,7,1,3,2,3,0,0,0,0,64,0,9,43,15,13,3,2,10,5379,296,1362,0,0
149998,2027,89,12,7,1,0,5,-5,1,0,0,0,59,0,10,8,2,12,2,2,6,4941,296,502,1,0
149998,2026,96,12,3,0,1,0,0,0,0,0,0,54,0,1,4,2,1,0,0,0,926,75,0,0,0
150028,2028,99,12,7,3,3,0,1,0,0,0,0,58,0,12,37,21,2,5,2,0,5274,225,439,0,0
150028,2027,99,12,7,0,0,0,-6,0,0,0,0,53,0,3,13,6,0,0,0,1,3187,104,666,0,0
150028,2026,95,12,7,0,0,2,-2,0,0,0,0,50,0,6,2,0,2,3,1,0,4356,0,58,0,0
150028,2025,86,12,5,0,0,4,-4,0,0,0,0,56,0,1,8,2,2,1,1,1,2878,290,0,0,0
150384,2028,111,11,6,0,1,4,-4,0,1,0,0,61,0,12,81,42,5,1,1,0,3761,1362,148,0,0
150557,2028,122,11,7,0,0,2,-4,0,0,0,0,63,0,7,0,0,6,2,2,15,6397,0,642,0,0
150572,2029,125,11,6,2,4,0,1,0,2,0,0,71,1,9,6,2,7,2,3,2,5568,1214,232,0,0
150572,2028,109,11,7,3,4,2,-1,1,0,0,0,68,0,21,5,4,10,0,1,4,5410,933,189,0,0
150572,2027,109,11,6,1,2,12,-2,1,1,0,0,67,0,6,10,4,6,1,1,8,4477,1209,165,0,0
150572,2026,109,11,7,1,4,4,-3,0,1,0,0,58,1,2,10,7,2,0,0,5,4456,479,175,0,0
150575,2028,110,11,7,2,7,7,5,0,3,0,0,70,0,11,81,42,8,0,2,3,4976,827,134,1,1
150575,2027,110,11,3,1,1,2,2,0,0,0,0,62,0,7,41,19,1,0,1,2,2289,111,35,0,0
150575,2026,110,11,5,0,1,4,-3,0,0,0,0,57,0,3,47,19,0,1,1,1,3549,228,111,0,0
150589,2028,120,11,7,1,3,4,8,0,0,0,0,72,0,10,0,0,4,0,5,10,6695,420,701,0,0
151181,2028,129,13,6,2,2,5,-5,1,0,0,0,63,0,6,71,44,2,3,1,3,4089,55,665,1,0
151181,2027,129,13,3,0,1,2,-2,0,0,0,0,74,0,3,54,29,0,0,1,4,2863,52,461,0,0
151181,2026,144,13,7,2,0,0,-2,0,0,0,0,64,0,8,59,23,4,2,6,13,4730,165,497,0,0
151181,2025,144,13,6,0,3,2,3,0,0,0,0,56,0,4,9,6,1,1,0,6,2473,0,508,0,0
155110,2029,135,13,7,1,6,4,3,0,1,0,0,74,0,14,96,57,2,2,1,2,5753,832,365,0,0
155110,2028,135,13,7,2,5,2,6,0,0,0,0,65,0,12,69,35,3,0,0,2,4800,347,65,0,0
155110,2027,135,13,6,0,1,0,-1,0,1,0,0,54,0,1,11,5,1,0,0,0,2147,215,0,0,0
155246,2029,88,12,3,1,1,0,2,0,0,0,0,71,0,7,2,2,4,0,3,1,2482,216,256,0,0
155246,2028,95,12,7,2,1,4,-3,1,1,0,0,64,0,20,3,1,10,4,2,1,5097,1730,330,0,0
155246,2027,95,12,7,0,2,2,-3,0,1,0,0,55,0,4,3,0,6,2,0,7,4362,65,154,0,0
155246,2026,95,12,6,0,0,2,-4,0,0,0,0,52,0,3,2,0,10,1,0,3,4122,0,23,0,0
56375,2024,88,12,7,0,1,8,-3,0,0,0,0,55,0,6,3,2,3,1,0,0,4546,93,209,0,0
56375,2023,103,12,2,0,0,0,0,0,0,0,0,51,0,1,0,0,1,0,0,0,826,0,0,0,0
57602,2025,130,13,6,0,1,2,-2,0,1,0,0,65,0,4,36,25,1,0,2,5,2109,1080,144,0,0
63483,2023,122,11,6,1,2,0,-3,1,0,0,0,58,0,4,0,0,8,0,0,2,3897,150,0,0,0
73619,2026,104,12,7,2,3,6,1,0,0,0,0,73,0,11,0,0,5,3,2,14,7538,476,589,0,0
73619,2025,104,12,7,0,1,10,-1,0,0,0,0,69,0,11,0,0,9,5,1,5,7437,1136,558,0,0
77786,2025,119,11,7,1,1,6,-6,0,0,0,0,60,1,12,0,0,6,1,2,8,5553,393,420,0,0
77786,2024,119,11,1,0,0,0,0,0,0,0,0,48,0,0,0,0,1,0,0,0,273,0,0,0,0
77789,2027,232,14,4,1,2,2,0,0,0,0,0,56,0,5,27,14,0,4,1,2,3036,153,422,0,0
77789,2026,232,14,1,0,0,0,1,0,0,0,0,58,0,1,1,0,0,0,0,0,757,0,28,0,0
77789,2025,232,14,1,0,0,0,-1,0,0,0,0,43,0,1,7,4,0,0,0,0,440,0,0,0,0
77789,2024,232,14,1,0,0,0,0,0,0,0,0,54,0,0,2,2,0,0,0,0,170,0,0,0,0
77983,2025,88,12,7,1,6,0,7,0,0,0,0,64,0,14,0,0,5,2,1,5,6653,178,767,0,0
77983,2024,97,12,3,0,0,0,-3,0,0,0,0,58,0,0,0,0,0,1,1,1,2325,0,584,0,0
77983,2023,97,12,1,0,0,0,0,0,0,0,0,45,0,2,0,0,1,2,0,0,747,0,168,0,0
77989,2025,97,12,3,0,0,2,3,0,0,0,0,64,0,4,0,0,4,1,1,5,3288,0,400,0,0
78060,2029,209,14,4,0,1,0,9,0,0,0,0,80,0,9,45,24,6,2,2,1,3368,187,577,0,0
78060,2028,209,14,2,0,1,0,-1,0,0,0,0,77,0,10,35,17,1,2,0,1,2235,169,37,0,0
78060,2027,209,14,3,0,2,4,-3,0,1,0,0,67,0,5,47,22,3,1,2,1,2743,317,0,0,0
78060,2025,209,14,2,0,1,0,-1,0,0,0,0,58,0,1,16,7,0,0,0,1,1099,195,63,0,0
78259,2026,95,12,2,0,0,0,0,0,0,0,0,67,0,1,0,0,0,1,1,2,1801,152,51,0,0
123242,2027,126,11,5,0,0,0,-1,0,0,0,0,61,0,3,40,20,4,0,2,2,1971,850,26,0,0
123242,2026,116,11,5,0,0,2,-1,0,0,0,0,52,0,1,6,1,6,0,0,3,2099,0,1,0,0
123282,2028,133,13,7,1,1,16,-3,1,0,0,0,69,0,16,21,10,7,0,3,4,4099,1706,12,0,0
123282,2027,133,13,7,3,1,0,-5,0,0,0,0,66,0,12,13,2,9,2,3,4,4596,562,667,0,0
123282,2026,133,13,6,1,1,6,1,0,1,0,0,62,0,6,14,8,11,0,1,1,4755,642,30,0,0
123282,2025,133,13,6,0,1,2,2,0,0,0,0,56,0,9,3,0,3,1,0,3,3125,112,82,0,0
123317,2027,119,11,7,0,1,4,2,0,0,0,0,60,0,7,29,14,2,3,1,2,3886,248,500,0,0
123317,2026,108,11,6,2,1,2,3,1,0,0,0,64,0,11,7,3,1,2,1,3,3207,757,398,0,0
123787,2028,208,14,3,0,1,2,0,0,0,0,0,64,0,4,28,17,6,0,1,0,2493,0,159,0,0
123787,2027,208,14,1,1,1,2,0,0,0,0,0,57,0,1,13,6,0,1,0,1,918,0,52,0,0
123787,2026,208,14,1,0,0,0,0,0,0,0,0,61,0,1,14,7,0,1,0,0,804,52,135,0,0
123787,2025,208,14,1,0,0,0,0,0,0,0,0,57,0,1,1,0,0,0,0,0,471,0,164,0,0
125940,2026,118,11,5,0,2,0,-3,0,0,0,0,46,0,5,0,0,4,1,1,0,4337,0,439,0,0
126058,2028,130,13,7,1,0,9,-1,0,0,0,0,60,1,15,0,0,8,4,1,8,6816,74,1641,1,0
126058,2027,130,13,7,4,1,7,0,1,0,1,0,62,1,19,0,0,11,5,1,4,6796,279,1267,1,0
126058,2026,139,13,5,0,1,6,-2,0,1,0,0,60,0,9,0,0,4,6,2,4,4727,518,643,0,0
126058,2025,135,13,5,0,3,16,-2,0,0,0,0,58,0,5,0,0,2,4,1,2,4178,495,586,0,0
126058,2024,135,13,6,0,0,18,-7,0,0,0,0,54,0,2,0,0,9,2,1,1,6027,0,201,0,0
126193,2028,12,0,1,0,0,0,1,0,0,0,0,66,0,1,0,0,1,0,0,3,885,0,149,0,0
126193,2028,98,12,7,0,6,6,4,0,1,0,0,79,0,16,0,0,2,3,2,25,6762,1230,1381,0,0
126193,2027,12,0,2,0,0,0,0,0,0,0,0,66,0,0,0,0,0,1,0,5,1819,0,378,0,0
126193,2027,98,12,7,0,3,6,-3,0,1,0,0,71,0,12,0,0,11,4,4,14,6573,1082,928,0,0
126193,2026,98,12,3,0,0,2,-2,0,0,0,0,65,0,0,0,0,3,0,1,3,2767,0,425,0,0
126193,2025,100,12,5,0,0,4,-1,0,0,0,0,61,0,6,0,0,3,1,0,7,3910,0,964,0,0
126193,2024,100,12,3,0,0,0,-2,0,0,0,0,58,0,5,0,0,1,0,0,6,2836,0,573,0,0
126249,2027,93,12,5,1,0,7,-1,0,0,0,0,57,0,10,9,2,3,1,1,6,2886,0,390,1,1
126249,2026,89,12,7,1,1,2,-3,0,0,0,0,58,0,7,20,8,9,0,1,3,4185,0,645,0,0
127610,2027,110,11,6,2,4,4,3,0,1,0,0,63,0,9,2,1,8,3,0,0,4656,822,0,0,0
127610,2026,110,11,7,0,0,2,-4,0,0,0,0,60,0,8,5,1,2,1,0,4,4745,628,200,0,0
127610,2025,120,11,5,0,0,8,-2,0,0,0,0,50,0,1,0,0,3,0,0,1,2191,2,0,0,0
127614,2027,122,11,5,2,0,0,-4,0,0,1,0,62,0,5,0,0,6,1,0,5,5017,0,579,0,0
127614,2026,114,11,6,0,0,2,3,0,0,0,0,60,0,6,1,0,5,1,3,3,5727,189,739,0,0
127614,2025,110,11,2,0,0,0,1,0,0,0,0,56,0,2,0,0,0,1,0,1,1736,40,206,0,0
134723,2027,98,12,7,0,1,9,-3,0,0,0,0,57,0,6,84,47,6,2,2,2,5419,44,1031,1,1
134723,2026,96,12,5,0,0,5,-1,0,0,0,0,50,0,2,27,11,2,1,0,0,1831,79,549,1,0
134723,2025,98,12,6,2,1,0,2,0,0,0,0,53,0,3,13,5,2,1,0,0,2523,0,295,0,0
134723,2024,103,12,2,0,0,0,0,0,0,0,0,52,0,0,0,0,1,0,0,0,743,0,64,0,0
135285,2029,187,14,3,2,0,4,3,0,0,0,0,64,0,7,0,0,1,0,1,2,2500,77,0,0,0
135285,2028,187,14,1,0,0,0,-1,0,0,0,0,55,0,1,3,1,0,0,0,0,764,4,82,0,0
135285,2027,187,14,1,0,1,0,1,0,0,0,0,68,0,4,1,0,2,0,1,1,1075,105,0,0,0
135285,2026,187,14,1,0,0,0,-2,0,0,0,0,45,0,1,0,0,0,0,0,0,521,0,0,0,0
10866,2022,1880,2,3,0,0,0,0,0,0,0,0,53,0,0,13,3,2,0,0,0,1271,69,0,0,0
16496,2025,1814,6,5,1,1,2,3,0,0,0,0,65,0,12,8,6,1,1,2,8,3369,168,638,0,0
16496,2024,1814,6,6,1,2,0,-6,1,1,0,0,61,0,8,4,3,3,1,2,6,3659,1038,74,0,0
16496,2023,1814,6,6,1,1,0,-2,0,0,0,0,62,0,5,17,6,2,1,3,7,3434,0,954,0,0
29348,2024,54,1,6,2,2,4,3,1,0,0,0,63,0,7,0,0,3,0,1,5,3896,799,0,0,0
29348,2024,35,0,1,0,1,0,0,0,0,0,0,68,0,0,0,0,0,0,0,1,342,159,52,0,0
29348,2023,4620,10,7,3,2,4,-1,1,0,0,0,70,0,15,5,2,6,1,1,10,6305,1279,448,0,0
29348,2022,4620,10,7,1,5,4,2,1,2,0,0,77,0,23,17,9,4,1,2,6,6234,809,471,0,0
41798,2022,120,11,7,2,1,2,2,0,0,0,0,78,0,7,85,39,3,2,4,10,4947,102,1219,0,0
51040,2022,1838,6,1,0,0,0,1,0,0,0,0,58,0,1,0,0,0,0,0,0,628,0,93,0,0
60850,2024,85,10,7,0,1,22,-2,0,0,0,0,57,0,4,0,0,6,1,3,14,6256,71,971,0,0
